-443827.40,-1172305.59,354.07
-443826.47,-1172307.15,354.77
-443823.38,-1172307.25,354.66
-443826.30,-1172308.37,355.66
-443825.99,-1172306.35,354.16
-443827.42,-1172303.35,352.63
-443823.33,-1172305.56,353.43
-443827.72,-1172308.65,356.08
-443827.88,-1172307.94,356.00
-443827.15,-1172308.56,355.84
-443826.06,-1172303.58,352.35
-443823.61,-1172307.51,354.83
-443824.24,-1172303.53,352.26
-443823.06,-1172303.76,352.36
-443826.11,-1172308.89,355.89
-443824.25,-1172308.16,355.22
-443825.03,-1172308.82,355.74
-443825.55,-1172308.82,355.88
-443823.34,-1172307.55,354.86
-443823.41,-1172307.11,354.60
-443823.37,-1172306.72,354.36
-443823.33,-1172305.62,353.50
-443826.42,-1172308.15,355.57
-443827.04,-1172307.75,355.27
-443826.24,-1172305.37,353.50
-443825.40,-1172303.31,352.26
-443826.19,-1172308.63,355.85
-443826.67,-1172307.48,355.05
-443825.78,-1172306.15,354.03
-443823.38,-1172307.65,354.96
-443823.49,-1172304.25,352.56
-443827.88,-1172308.28,356.13

